"","1","2","3","MeanDecreaseAccuracy","MeanDecreaseGini","description","hmr","mar"
"475",8.82271705637889,5.15358841539849,9.68339591513927,9.51135908143318,4.32220033858738,"Transport reactions","HMR_6384","MAR06384"
"476",0,0,0,0,0,"Transport reactions","HMR_6424","MAR06424"
"477",0,0,0,0,0,"Transport reactions","HMR_6439","MAR06439"
"478",0,0,0,0,0,"Transport reactions","HMR_6505","MAR06505"
"479",-0.869553969218682,0.349198021678585,-0.117037428825402,-0.514641561364746,0.271487776782561,"Transport reactions","HMR_6512","MAR06512"
"480",0.615578405571756,0.409580221924765,-1.00125234864352,0.603070688939077,0.120384976885457,"Transport reactions","HMR_6628","MAR06628"
"481",0.215213123122993,-1.63099184057055,0,-0.975543678189079,0.0858767070138661,"Transport reactions","HMR_7684","MAR07684"
"482",2.00950650253768,-1.14028236062001,1.00125234864352,-0.389588828515706,0.139674719650392,"Transport reactions","HMR_7685","MAR07685"
"483",1.41744000150158,0.10340309794904,0,0.568561345068761,0.0517717590441351,"Transport reactions","HMR_7735","MAR07735"
"484",0,0,0,0,0.00333333333333333,"Transport reactions","HMR_8010","MAR08010"
"485",0,0,0,0,0,"Transport reactions","HMR_8077","MAR08077"
"486",0.0810617422673268,-1.39343411459518,1.04189356455717,-0.244257989805375,0.216405182159125,"Transport reactions","HMR_8374","MAR08374"
"487",0,0,0,0,0,"Transport reactions","HMR_8408","MAR08408"
"488",0,0,0,0,0,"Transport reactions","HMR_8551","MAR08551"
"489",0,0,0,0,0.004375,"Transport reactions","HMR_8612","MAR08612"
"490",0,0,0,0,0,"Transport reactions","HMR_8659","MAR08659"
"491",2.02352413603335,-0.644231352127607,0.77324593954522,1.60032477875141,0.108636543005924,"Transport reactions","HMR_8660","MAR08660"
"492",0.274788508722348,0.739519375380419,1.15226513472686,1.11267507646827,0.0804591568182779,"Transport reactions","HMR_8687","MAR08687"
"493",-0.472874829622814,0.542690846860952,1.87887538688762,1.56561732055672,0.201138544591054,"Transport reactions","HMR_8721","MAR08721"
"494",0.548404200661301,1.34479273796992,-0.208901442919211,1.00097705074452,0.178783310923071,"Transport reactions","HMR_8901","MAR08901"
"495",0,0,0,0,0.0133640738426037,"Transport reactions","HMR_8917","MAR08917"
"496",-1.00125234864352,0,0,-1.00125234864352,0.0208955347058216,"Transport reactions","HMR_8938","MAR08938"
"497",-1.73807508918809,0,0,-1.73717755656745,0.0443365330181164,"Transport reactions","HMR_9183","MAR09183"
"498",1.41289681757313,-1.33862914608572,-2.0524571803062,0.000581112565821072,0.14970575367219,"Transport reactions","HMR_9189","MAR09189"
"499",0,0,0,0,0,"Transport reactions","HMR_9594","MAR09594"
"500",0,0,0,0,0.00489795918367348,"Transport reactions","HMR_9598","MAR09598"
"501",0,0,0,0,0.0101830065359477,"Transport reactions","HMR_9605","MAR09605"
"502",0,0,0,0,0,"Transport reactions","HMR_9608","MAR09608"
"503",0,0,0,0,0,"Transport reactions","HMR_9617","MAR09617"
"504",0.549873962980409,-2.20078302951203,0.061429801447293,-0.981165724614274,0.175231734581002,"Transport reactions","HMR_9640","MAR09640"
"505",0,-1.00125234864352,0,-1.00125234864352,0.0203507078507078,"Transport reactions","HMR_9641","MAR09641"
"506",0,0,0,0,0,"Transport reactions","HMR_9728","MAR09728"
"507",0.427810021426886,1.84730860703104,1.30723675076868,2.05524439821459,0.214136752714145,"Transport reactions","HMR_9019","MAR09019"
"508",-0.36097697398065,0.679203808664052,0.0998582051073115,-0.00949060190701727,0.134586538469107,"Transport reactions","HMR_0158","MAR00158"
"509",1.29171645965439,-1.1190882254112,1.28772402950734,0.931625772703933,0.11412896708563,"Transport reactions","HMR_0175","MAR00175"
"510",-1.6329670158099,1.41579299372471,-1.40579470200943,-1.03911609693369,0.0712934756245452,"Transport reactions","HMR_0446","MAR00446"
"511",0,0,0,0,0,"Transport reactions","HMR_0578","MAR00578"
"512",1.23556634655014,1.83539920082995,0.423711302032734,1.83537595873417,0.195557549586199,"Transport reactions","HMR_0587","MAR00587"
"513",0,0,0,0,0,"Transport reactions","HMR_2127","MAR02127"
"514",0,0,0,0,0,"Transport reactions","HMR_2141","MAR02141"
"515",0,0,0,0,0.00423052271756163,"Transport reactions","HMR_3946","MAR03946"
"516",1.00125234864352,0.498863207912132,1.00125234864352,1.00642180082884,0.0510243026657921,"Transport reactions","HMR_4760","MAR04760"
"517",-1.05406470326166,0.609525656090774,-0.475325146607221,-0.736598853028098,0.311853109038751,"Transport reactions","HMR_4874","MAR04874"
"518",0.665603425669957,1.00125234864352,-1.37085886386927,0.487128102267718,0.103474501669329,"Transport reactions","HMR_4888","MAR04888"
"519",2.08439215187203,-2.64325085577555,-0.860769034021981,0.705142426092597,0.255724416289866,"Transport reactions","HMR_4898","MAR04898"
"520",1.76259186487901,0.711360847215454,0.156178523501543,1.74592659180481,0.132818756295775,"Transport reactions","HMR_4905","MAR04905"
"521",-0.76808069533457,-0.355292206787659,0.711438262912668,-0.428934371634012,0.296354642224199,"Transport reactions","HMR_4914","MAR04914"
"522",0.0657066956883569,-1.00125234864352,-1.00125234864352,-0.813809508439888,0.0685451725588338,"Transport reactions","HMR_4922","MAR04922"
"523",1.86287663714351,0.0282530992079572,1.36910179402648,1.95504977992876,0.439551946490905,"Transport reactions","HMR_4957","MAR04957"
"524",0.551567098841061,2.29531571856266,0.912277527883752,1.72861632429149,0.516193381644516,"Transport reactions","HMR_5122","MAR05122"
"525",-0.918319040262382,0.0791618975291877,-0.133512013863829,-0.652929407965714,0.160645843290558,"Transport reactions","HMR_5361","MAR05361"
"526",0,0,0,0,0.00333333333333333,"Transport reactions","HMR_6286","MAR06286"
"527",0,0,0,0,0,"Transport reactions","HMR_6293","MAR06293"
"528",0.781474242259211,-0.119027969232343,1.32708128766992,0.898078602429776,0.153496107270907,"Transport reactions","HMR_6295","MAR06295"
"529",0,0,0,0,0.015521645021645,"Transport reactions","HMR_6305","MAR06305"
"530",0,0,0,0,0.0089061647572286,"Transport reactions","HMR_6306","MAR06306"
"531",0,0,0,0,0,"Transport reactions","HMR_6317","MAR06317"
"532",0,0,0,0,0,"Transport reactions","HMR_6318","MAR06318"
"533",0,0,0,0,0,"Transport reactions","HMR_6323","MAR06323"
"534",0,0,0,0,0.01576607267645,"Transport reactions","HMR_6324","MAR06324"
"535",-0.166802937730555,-0.392661235209319,0.538822833381848,0.144025939027805,0.170321773298953,"Transport reactions","HMR_6328","MAR06328"
"536",-0.815618936732788,0.34304762217472,0,-0.402190958946766,0.0704860763337762,"Transport reactions","HMR_6389","MAR06389"
"537",0,0,0,0,0,"Transport reactions","HMR_6431","MAR06431"
"538",0,0,0,0,0,"Transport reactions","HMR_6438","MAR06438"
"539",0,0,0,0,0,"Transport reactions","HMR_6446","MAR06446"
"540",0,0,0,0,0,"Transport reactions","HMR_6454","MAR06454"
"541",-0.263006668432858,-0.273685753552838,1.28667992595703,0.345672722330311,0.0968649548403382,"Transport reactions","HMR_7638","MAR07638"
"542",0,0,0,0,0,"Transport reactions","HMR_8009","MAR08009"
"543",0,0,0,0,0,"Transport reactions","HMR_8614","MAR08614"
"544",0.0258049863118955,1.85564748841618,1.4106912317172,1.56622009061442,0.139438171992971,"Transport reactions","HMR_8891","MAR08891"
"545",0,0,0,0,0,"Transport reactions","HMR_8639","MAR08639"
"546",-1.08725262217875,0.380432648758568,-1.00125234864352,-0.760129720859026,0.102894859139772,"Transport reactions","HMR_0796","MAR00796"
"547",-1.12232976335999,1.11522391474052,1.00125234864352,0.221369218923974,0.11035345216203,"Transport reactions","HMR_3987","MAR03987"
"548",-0.193538000207224,-1.86253473339428,0,-0.955615613303698,0.196929372445318,"Transport reactions","HMR_4887","MAR04887"
"549",1.02342698118478,-0.528382977466766,1.34466970471058,1.02452650873855,0.119516673395023,"Transport reactions","HMR_4907","MAR04907"
"550",0.411971095867618,1.03041625772903,-1.00125234864352,0.672833483493272,0.150895220630624,"Transport reactions","HMR_4962","MAR04962"
"551",-0.349531708325374,-1.00125234864352,1.00125234864352,-0.00196759357354009,0.0635082915169122,"Transport reactions","HMR_5047","MAR05047"
"552",1.00125234864352,0.0288555228740626,0,0.636259940786463,0.0337958819913156,"Transport reactions","HMR_7570","MAR07570"
"553",0,0,0,0,0.00694444444444444,"Transport reactions","HMR_8887","MAR08887"
"554",-1.41317259682482,0.513909831339499,0.309090030995477,-0.342581480321944,0.0923807254453599,"Transport reactions","HMR_2777","MAR02777"
"555",0.143565733025251,-1.00125234864352,0,-1.00125234864352,0.013579541803226,"Transport reactions","HMR_4765","MAR04765"
"556",1.00673273755131,-0.0729578663240986,-1.00125234864352,0.242408192260165,0.0593380002797907,"Transport reactions","HMR_4846","MAR04846"
"557",0,0,0,0,0.0160351146601147,"Transport reactions","HMR_4883","MAR04883"
"558",0,0,0,0,0,"Transport reactions","HMR_4894","MAR04894"
"559",-1.1070714627254,-1.40645150960554,0,-1.36709571244366,0.0834902781794229,"Transport reactions","HMR_5347","MAR05347"
"560",-1.00125234864352,0,0,-1.00125234864352,0.0169583333333333,"Transport reactions","HMR_6629","MAR06629"
"561",-1.34085484077826,0,0,-1.3378001241813,0.0139378458498024,"Transport reactions","HMR_7778","MAR07778"
"562",-0.383363361785563,1.00125234864352,-1.00125234864352,-0.348379574812446,0.0618339208009338,"Transport reactions","HMR_7780","MAR07780"
"563",0,0,0,0,0.00666666666666667,"Transport reactions","HMR_8716","MAR08716"
"564",2.45498805593927,-0.885799187674475,1.00125234864352,1.90395469850786,0.129132255533372,"Exchange/demand reactions","HMR_9809","MAR09809"
"565",-0.528156491957601,-1.45779379251126,-1.00125234864352,-1.33132582590316,0.175648507294812,"Exchange/demand reactions","HMR_9811","MAR09811"
"566",2.46244361256936,0.555144468492135,-1.15860856634716,1.20751299958136,0.138302867736259,"Exchange/demand reactions","HMR_9813","MAR09813"
"567",6.45786714610917,4.6452633970696,6.99382469254498,7.40322635167565,2.26220365209755,"Exchange/demand reactions","HMR_9038","MAR09038"
"568",1.92886359895878,2.18197514483608,-0.33049328739359,2.67474071000163,0.332748565200015,"Exchange/demand reactions","HMR_9039","MAR09039"
"569",3.32307494667702,0.307902721500206,0.592176377575621,2.83361693495395,0.644975551253094,"Exchange/demand reactions","HMR_9040","MAR09040"
"570",3.13416699933938,-0.348542111932954,1.4836438979457,2.85816894059439,0.584726900083223,"Exchange/demand reactions","HMR_9041","MAR09041"
"571",1.18559758752038,-1.41438595642335,1.39837727015263,1.08113729544417,0.0518470829889653,"Exchange/demand reactions","HMR_9042","MAR09042"
"572",-1.73106046336717,0,0,-1.34687129057655,0.0836959898450751,"Exchange/demand reactions","HMR_9043","MAR09043"
"573",2.12267877641183,0.320908284862139,2.1843844490056,1.83925285625413,0.323126100195609,"Exchange/demand reactions","HMR_9044","MAR09044"
"574",-0.0342390938619944,-1.16396100836812,0.140141403944808,-0.638329163146874,0.175487875202486,"Exchange/demand reactions","HMR_9045","MAR09045"
"575",-0.603704180032509,0.354745306440928,-0.182920878451621,-0.41950030700458,0.13837680744046,"Exchange/demand reactions","HMR_9046","MAR09046"
"576",-1.00125234864352,0,0,-1.00125234864352,0.00479166666666667,"Exchange/demand reactions","HMR_9048","MAR09048"
"577",-0.447325440842584,0,0,-0.520123984259289,0.0120259119296005,"Exchange/demand reactions","HMR_9058","MAR09058"
"578",2.37051273177275,1.48072433433481,0.142357433880498,2.73247454036952,0.328651797432692,"Exchange/demand reactions","HMR_9061","MAR09061"
"579",0.0500432984376296,1.00125234864352,-1.39009609371383,-0.0495508824735413,0.0810220181314627,"Exchange/demand reactions","HMR_9062","MAR09062"
"580",1.99636486462932,0.656821911988957,0.826104928652514,1.70165416091171,0.256883548669946,"Exchange/demand reactions","HMR_9063","MAR09063"
"581",1.93995364709858,0.450782709413392,0.845912463633072,1.71081122010974,0.268160578198845,"Exchange/demand reactions","HMR_9064","MAR09064"
"582",1.52568703300795,0.407145829480499,-0.869382848554257,0.910953349571517,0.164596674203949,"Exchange/demand reactions","HMR_9065","MAR09065"
"583",1.65522027292283,-0.424925593811756,-0.27425559213863,1.23788803743037,0.226103803188063,"Exchange/demand reactions","HMR_9067","MAR09067"
"584",1.72441479071917,0.906608107403651,-1.00125234864352,1.81975046718816,0.114440324855084,"Exchange/demand reactions","HMR_9068","MAR09068"
"585",-0.498148530607562,1.73480555601802,-0.0101424899088337,0.669960863255765,0.0660708080269647,"Exchange/demand reactions","HMR_9069","MAR09069"
"586",2.83999497405806,1.7572195369675,-0.443281151169026,3.03459797031425,0.637724215786514,"Exchange/demand reactions","HMR_9072","MAR09072"
"587",-0.256279893065146,-0.257877774875992,-1.34466970471058,-0.460718784171311,0.276055828918599,"Exchange/demand reactions","HMR_9078","MAR09078"
"588",2.59001730135081,0.791428932166023,-0.522015654289726,2.44967912042909,0.482316335525126,"Exchange/demand reactions","HMR_9079","MAR09079"
"589",1.75762673255272,-0.0387908179154415,1.4106912317172,1.88833604251902,0.139881560018919,"Exchange/demand reactions","HMR_9103","MAR09103"
"590",0.211868686345149,1.00125234864352,0,0.50716324292592,0.0329846884624497,"Exchange/demand reactions","HMR_9107","MAR09107"
"591",2.73981385006598,2.19068963351909,-0.236887932394797,3.31478315750892,0.570976816057361,"Exchange/demand reactions","HMR_9108","MAR09108"
"592",1.00125234864352,0,0,1.00125234864352,0.0125147058823529,"Exchange/demand reactions","HMR_9109","MAR09109"
"593",1.00125234864352,0,1.00125234864352,1.41773422987424,0.0396902852049911,"Exchange/demand reactions","HMR_9110","MAR09110"
"594",0.0432380767715482,-0.947465793954418,0,-0.465501375857453,0.0964372928762668,"Exchange/demand reactions","HMR_9122","MAR09122"
"595",-1.02294281670799,-1.00125234864352,1.00125234864352,-0.960438666683664,0.0479129542778347,"Exchange/demand reactions","HMR_9140","MAR09140"
"596",0,0,0,0,0,"Exchange/demand reactions","HMR_9143","MAR09143"
"597",0.331091664443261,0.328736832878765,-0.475090731905228,0.165556508700531,0.330971094597076,"Exchange/demand reactions","HMR_9146","MAR09146"
"598",-0.586613475828627,0.926600204854728,0.0904132400475655,0.242241639447403,0.0647225397357123,"Exchange/demand reactions","HMR_9147","MAR09147"
"599",0,0,0,0,0,"Exchange/demand reactions","HMR_9152","MAR09152"
"600",0,0,0,0,0,"Exchange/demand reactions","HMR_9154","MAR09154"
"601",0,0,0,0,0,"Exchange/demand reactions","HMR_9159","MAR09159"
"602",1.75469759548397,-1.55351080898413,-0.424343346005909,0.573788350976947,0.262847343638448,"Exchange/demand reactions","HMR_9166","MAR09166"
"603",0,0,0,0,0,"Exchange/demand reactions","HMR_9167","MAR09167"
"604",-1.50954272290405,-0.592701231487184,-1.00125234864352,-1.62899197164556,0.087549965612912,"Exchange/demand reactions","HMR_9205","MAR09205"
"605",0.0348519134961775,0.610211806762774,0.182920878451621,0.462817154280339,0.134574222702573,"Exchange/demand reactions","HMR_9206","MAR09206"
"606",0,0,0,0,0,"Exchange/demand reactions","HMR_9215","MAR09215"
"607",1.08131287356618,0,1.00125234864352,1.73846313086965,0.0700475626811489,"Exchange/demand reactions","HMR_9232","MAR09232"
"608",1.64535941516375,-0.0102229108037185,-0.410940005050886,1.22660189227048,0.258488975289328,"Exchange/demand reactions","HMR_9235","MAR09235"
"609",-1.00125234864352,-1.00125234864352,0,-1.41716767317334,0.0189732383808096,"Exchange/demand reactions","HMR_9253","MAR09253"
"610",0.302151298646805,0.479208933076833,0,0.4397247629956,0.120860857301466,"Exchange/demand reactions","HMR_9259","MAR09259"
"611",0,0,0,0,0,"Exchange/demand reactions","HMR_9269","MAR09269"
"612",-0.289865502262142,1.54852043960559,1.00125234864352,1.16419745410379,0.102843934876319,"Exchange/demand reactions","HMR_9271","MAR09271"
"613",-0.521346429798439,0.417996122910473,1.41614964810501,0.51269107963812,0.0919203218812417,"Exchange/demand reactions","HMR_9273","MAR09273"
"614",0.633780792750796,1.21149430457896,0.166307541246848,1.46376225812311,0.191314053474294,"Exchange/demand reactions","HMR_9280","MAR09280"
"615",-1.00125234864352,0,0,-1.00125234864352,0.0187120775729647,"Exchange/demand reactions","HMR_9285","MAR09285"
"616",-1.3351352750359,-2.5732767874522,1.94802575257137,-1.41539877485913,0.303898754866938,"Exchange/demand reactions","HMR_9286","MAR09286"
"617",0.539598302369087,1.54528279183156,0.896147562976063,1.46743505380227,0.253021947785697,"Exchange/demand reactions","HMR_9295","MAR09295"
"618",0.757333523973613,-1.00125234864352,0.128039503720102,0.678186201694323,0.0500429340101062,"Exchange/demand reactions","HMR_9300","MAR09300"
"619",-1.00125234864352,0.468920823607714,-0.0428353919342364,0.568105023921405,0.0474479956908783,"Exchange/demand reactions","HMR_9303","MAR09303"
"620",-1.06779024938639,-0.807937922978659,0.156178523501543,-1.07646992645855,0.252717091144222,"Exchange/demand reactions","HMR_9346","MAR09346"
"621",0.398698853116089,-1.1816309350708,0.971455342248967,-0.0796594079539977,0.190875844524654,"Exchange/demand reactions","HMR_9348","MAR09348"
"622",1.00125234864352,0,0,1.00125234864352,0.0314146553377557,"Exchange/demand reactions","HMR_9351","MAR09351"
"623",0.0601374986604609,-0.534100223962653,-0.208901442919211,-0.436895976442343,0.240588095688124,"Exchange/demand reactions","HMR_9353","MAR09353"
"624",0,0,0,0,0.00450068634179822,"Exchange/demand reactions","HMR_9358","MAR09358"
"625",-1.1811865933241,-1.14111513517826,0.848768983284727,-0.539188138195221,0.156814114494662,"Exchange/demand reactions","HMR_9363","MAR09363"
"626",1.02911889025265,-0.273616386699122,0.277376770238282,0.68740137068871,0.241500354927537,"Exchange/demand reactions","HMR_9378","MAR09378"
"627",1.91253149398524,0.802633757658627,1.50473764308127,2.45630380775743,0.298345381623982,"Exchange/demand reactions","HMR_9383","MAR09383"
"628",0.0124490461673205,0,-1.72428408310182,-0.97145846307792,0.0950347834420508,"Exchange/demand reactions","HMR_9404","MAR09404"
"629",0,0,0,0,0,"Exchange/demand reactions","HMR_9406","MAR09406"
"630",1.00125234864352,-1.00125234864352,0,1.00125234864352,0.00438612836438923,"Exchange/demand reactions","HMR_9418","MAR09418"
"631",-0.52018048821468,0.0614881136330259,0.393682910779152,-0.395986244542812,0.222029317951368,"Exchange/demand reactions","HMR_9421","MAR09421"
"632",-0.150706068440796,1.1383857592105,1.73635272379152,1.17632433967085,0.17388286709143,"Exchange/demand reactions","HMR_9423","MAR09423"
"633",1.16822746078973,-1.57719697327941,1.4003276218923,0.979408417882448,0.233405387502599,"Exchange/demand reactions","HMR_9440","MAR09440"
"634",-1.00125234864352,0,0,-1.00125234864352,0.0075,"Exchange/demand reactions","HMR_9456","MAR09456"
"635",0.0352756641483472,-0.0984656800476048,-0.789952505533364,-0.276628485785322,0.18797824485704,"Exchange/demand reactions","HMR_9463","MAR09463"
"636",-0.934596354515141,-1.98969535107339,1.00125234864352,-1.6254230568351,0.142441593884144,"Exchange/demand reactions","HMR_9690","MAR09690"
"637",0,0,0,0,0,"Exchange/demand reactions","HMR_9691","MAR09691"
"638",0,0,0,0,0,"Exchange/demand reactions","HMR_9729","MAR09729"
"639",-1.00125234864352,-1.00125234864352,0,-1.00125234864352,0.0231791819291819,"Transport reactions","ACRNtm","MAR00060"
"640",0.762198745778683,0.100759823058047,0,0.638173127054433,0.0528745882515168,"Starch and sucrose metabolism","AMY2e","MAR00072"
"641",0.16266961883783,1.00125234864352,0,0.697000460349082,0.0395854510884536,"Transport reactions","BILDGLCURtr","MAR00089"
"642",0,0,0,0,0,"Transport reactions","BTNt4i","MAR00095"
"643",-0.187870781253491,0.755326414153491,-1.00125234864352,0.0517728072999782,0.100930554471772,"Fatty acid oxidation","C180CRNt","MAR00107"
"644",0,0,0,0,0.0245384615384616,"Transport reactions","CITtam","MAR00125"
"645",2.21537585928092,1.85608054895636,-0.68957795593814,2.3780555799259,0.17573044217156,"Glycerophospholipid metabolism","CLS_hs","MAR00129"
"646",-0.32251974007007,-0.458084624358946,-0.200010000750062,-0.514628627163369,0.0918518442387348,"Exchange/demand reactions","EX_atp[e]","MAR00569"
"647",0.530581747856602,-0.602793547191781,-1.00125234864352,0.0306338733234803,0.198827961291675,"Exchange/demand reactions","EX_crvnc[e]","MAR00573"
"648",0,0,0,0,0,"Exchange/demand reactions","EX_glyc_S[e]","MAR00603"
"649",0.290881500997602,1.73681979310486,-1.00125234864352,0.873443601715461,0.123117664574161,"Exchange/demand reactions","EX_glygn2[e]","MAR00606"
"650",-1.00125234864352,0,0,-0.627576197860756,0.047922230921997,"Exchange/demand reactions","EX_glygn4[e]","MAR00608"
"651",-2.06453342945641,-1.14496961915009,-0.624026479300884,-2.15947525768621,0.101014431315399,"Exchange/demand reactions","EX_lpchol_hs[e]","MAR00628"
"652",-1.18188269711414,0.0543528432323592,1.00125234864352,-1.0543440151768,0.0706909631141532,"Exchange/demand reactions","EX_pe_hs[e]","MAR00656"
"653",0,0,0,0,0,"Exchange/demand reactions","EX_pglyc_hs[e]","MAR00658"
"654",1.41166865632605,-1.4146065632317,0,0.71532471704608,0.0330117182439164,"Exchange/demand reactions","EX_ps_hs[e]","MAR00661"
"655",0.966991749399325,-0.375513321324638,1.41776241001667,1.12979687032068,0.0563510817985437,"Exchange/demand reactions","EX_strdnc[e]","MAR00695"
"656",1.00125234864352,0,0,1.00125234864352,0.0451666640117242,"Fatty acid oxidation","FAOXC161802m","MAR00764"
"657",1.1821965506698,0.0743299279547209,0.061429801447293,0.94625663458266,0.116311103306433,"Fatty acid oxidation","FAOXC180","MAR00776"
"658",1.22400066949552,-0.286689448385698,-0.161519837654554,0.546132882248374,0.160322386337065,"Fatty acid oxidation","FAOXC182806m","MAR00785"
"659",-1.30051135087759,-0.530076077139752,0,-1.28684144904017,0.0853800712414627,"Fatty acid oxidation","FAOXC18280m","MAR00788"
"660",-0.892687707133816,1.71626707702333,-0.232510988220331,-0.0340150877067769,0.126784620546924,"Fatty acid oxidation","FAOXC18480m","MAR00818"
"661",-0.0111101921584875,-1.00125234864352,0,-0.75951948566639,0.0942420765168707,"Fatty acid oxidation","FAOXC2051843m","MAR00923"
"662",0.599568152922555,1.39195176789464,0,0.86909840485884,0.105025424538257,"Fatty acid oxidation","FAOXC226205m","MAR00970"
"663",1.21473636057866,-2.13577672745696,0.258220409011252,-0.501259593047161,0.122356070600532,"Transport reactions","FOLt2","MAR01047"
"664",7.62021021061989,6.74740395441927,4.06837975598605,7.64435239375941,2.8970684072368,"Transport reactions","GLCt2_2","MAR01378"
"665",0,0,0,0,0.00423891129032258,"Transport reactions","GLYC_St","MAR01385"
"666",0,0,0,0,0.0133333333333333,"Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism","HPYRR2x","MAR01453"
"667",-1.00125234864352,0.143565733025251,0,-0.60510005216237,0.0251792591466505,"Fatty acid oxidation","LNELDCCRNt","MAR01486"
"668",-1.99820899614798,-0.025708746076338,-1.41641755203857,-1.88246823433536,0.0630723428834652,"Fatty acid oxidation","LNLCCRNt","MAR01487"
"669",1.99897983684543,0,0,2.00392853146739,0.060742267947186,"Transport reactions","LPCHOLt","MAR01499"
"670",1.15927058345249,-0.0294999066508304,-1.69714013618839,0.152144125827683,0.149334917615185,"Transport reactions","NAHCO3_HCLt","MAR01525"
"671",0.282909254949451,-0.46584140236818,1.00125234864352,0.239348650472096,0.202626954143768,"Nicotinate and nicotinamide metabolism","NMNATr","MAR01542"
"672",0.264111862571427,1.00125234864352,-1.00125234864352,0.497141158346506,0.0735593961089218,"Transport reactions","PEt","MAR01601"
"673",0,0,0,0,0,"Transport reactions","PGLYCt","MAR01607"
"674",-1.00125234864352,0,0,-1.00125234864352,0.0306131156023702,"Transport reactions","PSt3","MAR01669"
"675",1.15326518274268,-2.1216278672079,0.309781166496897,-0.16780632817025,0.164849559627488,"Vitamin A metabolism","RDH2a","MAR01690"
"676",0.539949805117624,-1.18551709639961,0,-0.048602746453637,0.0995300169263136,"Transport reactions","THFt2","MAR01780"
"677",0,0,0,0,0,"Steroid metabolism","UGT1A10r","MAR01820"
"678",-0.0940731274760566,1.00125234864352,1.4034426569431,0.974495659608325,0.0771170221077459,"Transport reactions","XOLEST2te","MAR01827"
"679",3.07198383509981,-0.17965345116886,0.595372086499389,2.59821439879784,0.590341135194134,"Exchange/demand reactions","EX_ahdt[e]","MAR01871"
"680",0,0,0,0,0.00868478260869567,"Exchange/demand reactions","EX_dha[e]","MAR01921"
"681",0.0704930294840648,0.537356269669822,-0.944129262465126,-0.0650473700752206,0.347066233310042,"Exchange/demand reactions","EX_fad[e]","MAR01939"
"682",0.479640158385594,1.79004313841288,1.00125234864352,1.51284181613544,0.179175554627716,"Cysteine and methionine metabolism","r0193","MAR02027"
"683",-1.6303550507433,0.853758994808277,1.00125234864352,-0.449533622657209,0.105819932586477,"Fatty acid oxidation","r0309","MAR02028"
"684",2.23427297016341,-0.818495509322717,0,0.461821417480983,0.104199738810475,"Fatty acid oxidation","r0310","MAR02035"
"685",1.79073846437201,1.21912450809444,-1.74110841119154,1.88414589616124,0.516472695492661,"Miscellaneous","r0707","MAR02186"
"686",-0.727107171411308,-0.558453887912509,-1.4146065632317,-1.53853359581934,0.118415151130613,"Fatty acid oxidation","r0791","MAR02207"
"687",0.848178091332887,0.784980380748058,1.7221417275585,1.52421301412918,0.312117669338772,"Transport reactions","r0941","MAR02225"
"688",-0.152459234971312,1.00125234864352,0,1.00125234864352,0.0321820101135958,"Transport reactions","r1147","MAR02303"
"689",-0.0700350912806645,-1.00125234864352,1.00125234864352,-0.270555408361542,0.0765040759184468,"Fatty acid oxidation","r1253","MAR02313"
"690",-0.946469474717535,0.222434354952098,-1.58025289641822,-0.902704224268915,0.223630373763208,"Fatty acid oxidation","r1400","MAR02340"
"691",8.08044018355393,8.03559652079339,4.72735745164639,8.54896376878612,4.89745724538969,"Transport reactions","r1423","MAR02351"
"692",0.428385121646387,0.353400494755177,1.40761325452042,0.758928360315381,0.206838951690067,"Transport reactions","r2373","MAR02405"
"693",0.468334693162918,-0.504742605986564,0.574603525677494,0.0995327216850045,0.0762399939489592,"Transport reactions","r2510","MAR02432"
"694",0,-1.41614964810501,0,-1.41773624202043,0.0452939692730348,"Bile acid biosynthesis","RE1804M","MAR02885"
"695",-1.41742583641863,-1.00125234864352,-0.318039568173871,-0.909562906176229,0.0368554619100292,"Bile acid biosynthesis","RE1807M","MAR02891"
"696",0.889577578705701,1.04726426930373,0.820817355280705,1.38679486014499,0.0867173792097529,"Miscellaneous","RE2269E","MAR03042"
"697",2.69521642026059,0.585445459581665,-0.871292419803406,2.30316886361553,0.510001058482111,"Tryptophan metabolism","RE2426C","MAR03119"
"698",1.39435240040354,-0.181334983892165,0,0.919192798825286,0.0510968643801701,"Exchange/demand reactions","EX_HC00822[e]","MAR04142"
"699",0,0,0,0,0.0025,"Exchange/demand reactions","EX_HC02192[e]","MAR04146"
"700",1.7268507390584,1.23995848592137,1.3838377061968,2.57893037651646,0.18848849999952,"Exchange/demand reactions","EX_HC02193[e]","MAR04148"
"701",0.707578531317822,0.382181903774805,0.233487196502394,0.623685984356437,0.255941626741984,"Exchange/demand reactions","EX_HC02191[e]","MAR04164"
"702",1.07971552937091,-0.545303538028718,0.496716654361451,0.725278966382253,0.0440383935593112,"Exchange/demand reactions","EX_CE5786[e]","MAR04341"
"703",-0.877936374915438,-1.00125234864352,1.0735429733898,-0.259495715100886,0.111392221533121,"Exchange/demand reactions","EX_CE5788[e]","MAR04349"
"704",-0.354276770530076,0.687328465940747,0.100249682013212,-0.00100839908139857,0.123539455826503,"Exchange/demand reactions","EX_crm_hs[e]","MAR04384"
"705",8.74177777537314,9.09047980653863,5.60888497616956,9.34583957741192,6.15631717956347,"Transport reactions","PIt8","MAR04411"
